Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
80.969,TraderOne,Tick,596,537,59,0,141600,142000,-5132,-7900868,465332,OK
81.219,TraderOne,Tick,596,537,59,0,141800,142000,-5132,-7900868,465332,OK
81.5,TraderOne,Tick,596,537,59,0,141800,142000,-5132,-7900868,465332,OK
81.766,TraderOne,Tick,596,537,59,0,141800,142000,-5132,-7900868,465332,OK
82.063,TraderOne,Tick,596,537,59,0,141800,142000,-5132,-7900868,465332,OK
82.282,TraderOne,Tick,596,537,59,0,141800,142000,-5132,-7900868,465332,OK
82.532,TraderOne,Tick,596,537,59,0,141800,142000,-5132,-7900868,465332,OK
82.766,TraderOne,Tick,596,537,59,0,141800,142000,-5132,-7900868,465332,OK
83.047,TraderOne,Tick,596,537,59,0,141800,142000,-5132,-7900868,465332,OK
83.266,TraderOne,Tick,596,537,59,0,141800,142000,-5132,-7900868,465332,OK
83.469,TraderOne,Tick,596,537,59,0,141800,142000,-5132,-7900868,465332,OK
83.782,TraderOne,Tick,596,537,59,0,141800,142300,-5132,-7900868,483032,OK
83.985,TraderOne,Tick,596,537,59,0,141800,142300,-5132,-7900868,483032,OK
84.266,TraderOne,Tick,596,537,59,0,141800,142200,-5132,-7900868,477132,OK
84.469,TraderOne,Tick,596,537,59,0,141800,142200,-5132,-7900868,477132,OK
84.719,TraderOne,Tick,596,537,59,0,141800,142400,-5132,-7900868,488932,OK
85.063,TraderOne,Tick,596,537,59,0,141800,142400,-5132,-7900868,488932,OK
85.235,TraderOne,Tick,596,537,59,0,142000,142400,-5132,-7900868,488932,OK
85.469,TraderOne,Tick,596,537,59,0,142000,142400,-5132,-7900868,488932,OK
85.782,TraderOne,Tick,596,537,59,0,142100,142400,-5132,-7900868,488932,OK
85.969,TraderOne,Tick,596,537,59,0,142100,142400,-5132,-7900868,488932,OK
86.219,TraderOne,Tick,596,537,59,0,142100,142700,-5132,-7900868,506632,OK
86.485,TraderOne,Tick,596,537,59,0,142100,142700,-5132,-7900868,506632,OK
86.766,TraderOne,Tick,596,537,59,0,142100,142700,-5132,-7900868,506632,OK
87.047,TraderOne,Tick,596,537,59,0,142300,142700,-5132,-7900868,506632,OK
87.266,TraderOne,Tick,596,537,59,0,142300,142700,-5132,-7900868,506632,OK
87.5,TraderOne,Tick,596,537,59,0,142300,142700,-5132,-7900868,506632,OK
87.75,TraderOne,Tick,596,537,59,0,141800,142400,-5132,-7900868,488932,OK
87.985,TraderOne,Tick,596,537,59,0,141800,142400,-5132,-7900868,488932,OK
88.313,TraderOne,Tick,596,537,59,0,141800,142400,-5132,-7900868,488932,OK
88.5,TraderOne,Tick,596,537,59,0,141800,142400,-5132,-7900868,488932,OK
88.719,TraderOne,Tick,596,537,59,0,141800,142400,-5132,-7900868,488932,OK
89.047,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
89.25,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
89.485,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
89.766,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
90.016,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
90.266,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
90.485,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
90.782,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
90.985,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
91.297,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
91.453,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
91.688,TraderOne,Tick,596,537,59,0,142300,142200,-5132,-7900868,494832,OK
92.016,TraderOne,Tick,596,537,59,0,142300,141700,-5132,-7900868,471232,OK
92.266,TraderOne,Tick,596,537,59,0,142300,141700,-5132,-7900868,471232,OK
92.5,TraderOne,Tick,596,537,59,0,141500,141700,-5132,-7900868,447632,OK
92.766,TraderOne,Tick,596,537,59,0,141500,141700,-5132,-7900868,447632,OK
93.0,TraderOne,Tick,596,537,59,0,141500,141700,-5132,-7900868,447632,OK
93.203,TraderOne,Tick,596,537,59,0,141500,141700,-5132,-7900868,447632,OK
93.516,TraderOne,Tick,596,537,59,0,141500,141700,-5132,-7900868,447632,OK
93.797,TraderOne,Tick,596,537,59,0,141500,141700,-5132,-7900868,447632,OK
94.016,TraderOne,Tick,596,569,27,0,142100,141700,-5587,-3353213,478087,OK
94.297,TraderOne,Tick,596,569,27,0,141500,141700,-5587,-3353213,467287,OK
94.453,TraderOne,Tick,596,569,27,0,141500,141700,-5587,-3353213,467287,OK
94.703,TraderOne,Tick,645,569,76,0,141200,141700,-6280,-10281120,472880,OK
95.047,TraderOne,Tick,645,569,76,0,141500,141700,-6280,-10281120,472880,OK
95.219,TraderOne,Tick,645,569,76,0,141500,141700,-6280,-10281120,472880,OK
95.453,TraderOne,Tick,645,569,76,0,141500,141700,-6280,-10281120,472880,OK
95.75,TraderOne,Tick,645,569,76,0,141500,141900,-6280,-10281120,488080,OK
95.953,TraderOne,Tick,645,569,76,0,141500,141900,-6280,-10281120,488080,OK
96.266,TraderOne,Tick,645,569,76,0,141500,142100,-6280,-10281120,503280,OK
96.516,TraderOne,Tick,645,569,76,0,141500,142200,-6280,-10281120,510880,OK
96.719,TraderOne,Tick,645,569,76,0,141500,142200,-6280,-10281120,510880,OK
97.032,TraderOne,Tick,645,569,76,0,141500,142200,-6280,-10281120,510880,OK
97.219,TraderOne,Tick,645,569,76,0,141500,142200,-6280,-10281120,510880,OK
97.516,TraderOne,Tick,645,569,76,0,141500,142200,-6280,-10281120,510880,OK
97.735,TraderOne,Tick,645,569,76,0,141500,142300,-6280,-10281120,518480,OK
98.0,TraderOne,Tick,645,569,76,0,141500,142300,-6280,-10281120,518480,OK
98.203,TraderOne,Tick,645,569,76,0,141500,142300,-6280,-10281120,518480,OK
98.469,TraderOne,Tick,645,569,76,0,141500,142300,-6280,-10281120,518480,OK
98.719,TraderOne,Tick,645,569,76,0,141500,142300,-6280,-10281120,518480,OK
99.016,TraderOne,Tick,645,569,76,0,141500,142300,-6280,-10281120,518480,OK
99.219,TraderOne,Tick,645,569,76,0,141500,142300,-6280,-10281120,518480,OK
99.485,TraderOne,Tick,645,569,76,0,141500,142300,-6280,-10281120,518480,OK
99.766,TraderOne,Tick,645,569,76,0,141500,142300,-6280,-10281120,518480,OK
100.0,TraderOne,Tick,645,569,76,0,141500,142300,-6280,-10281120,518480,OK
100.25,TraderOne,Tick,645,569,76,0,141500,142300,-6280,-10281120,518480,OK
100.532,TraderOne,Tick,645,569,76,0,141500,142100,-6280,-10281120,503280,OK
100.719,TraderOne,Tick,645,569,76,0,142300,142100,-6280,-10281120,533680,OK
101.032,TraderOne,Tick,645,569,76,0,142300,142100,-6280,-10281120,533680,OK
101.282,TraderOne,Tick,645,610,35,0,142600,142100,-6865,-4433935,546565,OK
101.453,TraderOne,Tick,645,610,35,0,142600,142100,-6865,-4433935,546565,OK
101.735,TraderOne,Tick,645,659,-14,0,142500,142100,-7563,2549263,557063,OK
102.047,TraderOne,Tick,645,659,-14,0,142500,142100,-7563,2549263,557063,OK
102.203,TraderOne,Tick,645,659,-14,0,142500,142100,-7563,2549263,557063,OK
102.532,TraderOne,Tick,645,708,-63,0,142800,142100,-8261,9532461,567561,OK
102.75,TraderOne,Tick,645,708,-63,0,142800,142100,-8261,9532461,567561,OK
103.0,TraderOne,Tick,645,708,-63,0,142800,142100,-8261,9532461,567561,OK
103.282,TraderOne,Tick,645,708,-63,0,142800,142100,-8261,9532461,567561,OK
103.485,TraderOne,Tick,645,708,-63,0,142800,142100,-8261,9532461,567561,OK
103.782,TraderOne,Tick,645,708,-63,0,142800,142100,-8261,9532461,567561,OK
104.047,TraderOne,Tick,645,708,-63,0,142800,142100,-8261,9532461,567561,OK
104.297,TraderOne,Tick,645,708,-63,0,142800,142100,-8261,9532461,567561,OK
104.453,TraderOne,Tick,645,708,-63,0,142200,142100,-8261,9532461,573861,OK
104.719,TraderOne,Tick,645,708,-63,0,142200,142100,-8261,9532461,573861,OK
105.047,TraderOne,Tick,645,708,-63,0,142200,142100,-8261,9532461,573861,OK
105.266,TraderOne,Tick,645,708,-63,0,142200,141900,-8261,9532461,580161,OK
105.532,TraderOne,Tick,645,708,-63,0,142500,141800,-8261,9532461,586461,OK
105.75,TraderOne,Tick,645,708,-63,0,142500,141800,-8261,9532461,586461,OK
106.047,TraderOne,Tick,645,708,-63,0,142400,141800,-8261,9532461,586461,OK
106.25,TraderOne,Tick,645,708,-63,0,142000,141800,-8261,9532461,586461,OK
106.5,TraderOne,Tick,645,708,-63,0,142000,141800,-8261,9532461,586461,OK
106.797,TraderOne,Tick,645,708,-63,0,142000,141800,-8261,9532461,586461,OK
107.0,TraderOne,Tick,645,708,-63,0,142000,141800,-8261,9532461,586461,OK
107.25,TraderOne,Tick,645,708,-63,0,142000,141800,-8261,9532461,586461,OK
107.469,TraderOne,Tick,645,708,-63,0,142000,141800,-8261,9532461,586461,OK
107.766,TraderOne,Tick,645,708,-63,0,142000,141800,-8261,9532461,586461,OK
107.953,TraderOne,Tick,645,708,-63,0,142000,141800,-8261,9532461,586461,OK
108.203,TraderOne,Tick,645,708,-63,0,142000,141800,-8261,9532461,586461,OK
108.469,TraderOne,Tick,645,708,-63,0,142000,141800,-8261,9532461,586461,OK
108.766,TraderOne,Tick,645,708,-63,0,142000,141800,-8261,9532461,586461,OK
108.969,TraderOne,Tick,645,708,-63,0,142000,141200,-8261,9532461,624261,OK
109.25,TraderOne,Tick,645,708,-63,0,142000,141400,-8261,9532461,611661,OK
109.453,TraderOne,Tick,645,708,-63,0,142000,141400,-8261,9532461,611661,OK
109.782,TraderOne,Tick,645,708,-63,0,142000,141400,-8261,9532461,611661,OK
110.0,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
110.219,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
110.469,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
110.75,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
111.016,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
111.297,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
111.453,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
111.735,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
111.969,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
112.282,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
112.563,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
112.766,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
112.953,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
113.282,TraderOne,Tick,645,708,-63,0,141500,141400,-8261,9532461,617961,OK
113.469,TraderOne,Tick,645,708,-63,0,141500,141200,-8261,9532461,624261,OK
113.735,TraderOne,Tick,645,708,-63,0,141500,141200,-8261,9532461,624261,OK
114.047,TraderOne,Tick,645,708,-63,0,141800,141200,-8261,9532461,624261,OK
114.313,TraderOne,Tick,645,708,-63,0,141800,141000,-8261,9532461,636861,OK
114.485,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
114.75,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
114.969,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
115.219,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
115.5,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
115.75,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
116.032,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
116.282,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
116.5,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
116.735,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
116.985,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
117.219,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
117.547,TraderOne,Tick,645,708,-63,0,141400,141000,-8261,9532461,636861,OK
117.782,TraderOne,Tick,645,708,-63,0,141800,141000,-8261,9532461,636861,OK
117.985,TraderOne,Tick,645,708,-63,0,141800,141000,-8261,9532461,636861,OK
118.203,TraderOne,Tick,645,708,-63,0,141300,141300,-8261,9532461,630561,OK
118.516,TraderOne,Tick,645,708,-63,0,141300,141300,-8261,9532461,630561,OK
118.75,TraderOne,Tick,645,708,-63,0,141300,141300,-8261,9532461,630561,OK
118.953,TraderOne,Tick,645,708,-63,0,141300,141300,-8261,9532461,630561,OK
119.219,TraderOne,Tick,645,708,-63,0,141300,141100,-8261,9532461,630561,OK
119.469,TraderOne,Tick,645,708,-63,0,141600,141100,-8261,9532461,630561,OK
119.797,TraderOne,Tick,645,708,-63,0,141600,141100,-8261,9532461,630561,OK
120.0,TraderOne,Tick,645,708,-63,0,141500,141100,-8261,9532461,630561,OK
120.25,TraderOne,Tick,645,708,-63,0,141500,141100,-8261,9532461,630561,OK
120.485,TraderOne,Tick,645,708,-63,0,141000,141100,-8261,9532461,649461,OK
120.813,TraderOne,Tick,645,708,-63,0,141000,141100,-8261,9532461,649461,OK
121.0,TraderOne,Tick,645,708,-63,0,141000,141100,-8261,9532461,649461,OK
121.203,TraderOne,Tick,645,708,-63,0,141000,141100,-8261,9532461,649461,OK
121.469,TraderOne,Tick,645,708,-63,0,141000,141100,-8261,9532461,649461,OK
121.75,TraderOne,Tick,645,708,-63,0,141300,141100,-8261,9532461,630561,OK
121.953,TraderOne,Tick,645,708,-63,0,141300,141100,-8261,9532461,630561,OK
122.203,TraderOne,Tick,645,708,-63,0,141300,140600,-8261,9532461,662061,OK
122.453,TraderOne,Tick,645,708,-63,0,141200,140600,-8261,9532461,662061,OK
122.766,TraderOne,Tick,645,708,-63,0,141200,140600,-8261,9532461,662061,OK
123.094,TraderOne,Tick,645,708,-63,0,141000,140600,-8261,9532461,662061,OK
123.266,TraderOne,Tick,645,708,-63,0,141000,140600,-8261,9532461,662061,OK
123.516,TraderOne,Tick,645,708,-63,0,141000,140600,-8261,9532461,662061,OK
123.719,TraderOne,Tick,645,708,-63,0,140700,140400,-8261,9532461,674661,OK
124.016,TraderOne,Tick,645,708,-63,0,140700,140400,-8261,9532461,674661,OK
124.235,TraderOne,Tick,645,708,-63,0,140700,140400,-8261,9532461,674661,OK
124.469,TraderOne,Tick,645,708,-63,0,140600,140400,-8261,9532461,674661,OK
124.719,TraderOne,Tick,645,708,-63,0,140600,140100,-8261,9532461,693561,OK
125.032,TraderOne,Tick,645,708,-63,0,140500,140000,-8261,9532461,699861,OK
125.25,TraderOne,Tick,645,708,-63,0,140500,140000,-8261,9532461,699861,OK
125.453,TraderOne,Tick,645,708,-63,0,140400,140000,-8261,9532461,699861,OK
125.797,TraderOne,Tick,645,708,-63,0,140400,140000,-8261,9532461,699861,OK
126.032,TraderOne,Tick,645,708,-63,0,140400,140000,-8261,9532461,699861,OK
126.282,TraderOne,Tick,645,708,-63,0,140500,140000,-8261,9532461,699861,OK
126.469,TraderOne,Tick,645,708,-63,0,140500,140000,-8261,9532461,699861,OK
126.782,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
127.047,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
127.203,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
127.469,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
127.719,TraderOne,Tick,645,708,-63,0,140600,140100,-8261,9532461,693561,OK
127.953,TraderOne,Tick,645,708,-63,0,140600,140100,-8261,9532461,693561,OK
128.25,TraderOne,Tick,645,708,-63,0,140200,140100,-8261,9532461,699861,OK
128.547,TraderOne,Tick,645,708,-63,0,140200,140100,-8261,9532461,699861,OK
128.766,TraderOne,Tick,645,708,-63,0,140200,140100,-8261,9532461,699861,OK
129.0,TraderOne,Tick,645,708,-63,0,140200,140100,-8261,9532461,699861,OK
129.219,TraderOne,Tick,645,708,-63,0,140200,140100,-8261,9532461,699861,OK
129.5,TraderOne,Tick,645,708,-63,0,140200,140100,-8261,9532461,699861,OK
129.75,TraderOne,Tick,645,708,-63,0,140200,140100,-8261,9532461,699861,OK
129.969,TraderOne,Tick,645,708,-63,0,140200,140100,-8261,9532461,699861,OK
130.25,TraderOne,Tick,645,708,-63,0,140200,140100,-8261,9532461,699861,OK
130.453,TraderOne,Tick,645,708,-63,0,140500,140100,-8261,9532461,693561,OK
130.782,TraderOne,Tick,645,708,-63,0,140500,140100,-8261,9532461,693561,OK
130.953,TraderOne,Tick,645,708,-63,0,140500,140000,-8261,9532461,699861,OK
131.266,TraderOne,Tick,645,708,-63,0,140600,140000,-8261,9532461,699861,OK
131.469,TraderOne,Tick,645,708,-63,0,140600,140000,-8261,9532461,699861,OK
131.735,TraderOne,Tick,645,708,-63,0,140600,140000,-8261,9532461,699861,OK
132.0,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
132.219,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
132.547,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
132.75,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
133.0,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
133.25,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
133.453,TraderOne,Tick,645,708,-63,0,140200,139800,-8261,9532461,712461,OK
133.719,TraderOne,Tick,645,708,-63,0,140200,139800,-8261,9532461,712461,OK
133.953,TraderOne,Tick,645,708,-63,0,140200,139900,-8261,9532461,706161,OK
134.235,TraderOne,Tick,645,708,-63,0,140200,139900,-8261,9532461,706161,OK
134.532,TraderOne,Tick,645,708,-63,0,140200,139900,-8261,9532461,706161,OK
134.735,TraderOne,Tick,645,708,-63,0,140200,139900,-8261,9532461,706161,OK
135.0,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
135.235,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
135.469,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
135.75,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
136.0,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
136.219,TraderOne,Tick,645,708,-63,0,140200,140000,-8261,9532461,699861,OK
136.532,TraderOne,Tick,645,708,-63,0,140100,140100,-8261,9532461,706161,OK
136.813,TraderOne,Tick,645,708,-63,0,140100,140100,-8261,9532461,706161,OK
137.032,TraderOne,Tick,645,708,-63,0,140100,140100,-8261,9532461,706161,OK
137.235,TraderOne,Tick,645,708,-63,0,140100,140100,-8261,9532461,706161,OK
137.5,TraderOne,Tick,645,708,-63,0,140100,140100,-8261,9532461,706161,OK
137.75,TraderOne,Tick,645,708,-63,0,140100,140100,-8261,9532461,706161,OK
138.032,TraderOne,Tick,645,708,-63,0,140100,140100,-8261,9532461,706161,OK
138.282,TraderOne,Tick,645,708,-63,0,140100,140100,-8261,9532461,706161,OK
138.453,TraderOne,Tick,645,708,-63,0,140100,140100,-8261,9532461,706161,OK
138.735,TraderOne,Tick,645,708,-63,0,140100,140100,-8261,9532461,706161,OK
139.016,TraderOne,Tick,645,708,-63,0,140100,140100,-8261,9532461,706161,OK
139.25,TraderOne,Tick,645,708,-63,0,140100,139900,-8261,9532461,706161,OK
139.485,TraderOne,Tick,645,708,-63,0,140300,139900,-8261,9532461,706161,OK
139.719,TraderOne,Tick,645,708,-63,0,140300,139900,-8261,9532461,706161,OK
140.047,TraderOne,Tick,645,708,-63,0,140300,139900,-8261,9532461,706161,OK
140.297,TraderOne,Tick,645,708,-63,0,140300,139900,-8261,9532461,706161,OK
140.469,TraderOne,Tick,645,708,-63,0,140300,139900,-8261,9532461,706161,OK
140.782,TraderOne,Tick,645,708,-63,0,140300,139900,-8261,9532461,706161,OK
141.016,TraderOne,Tick,645,708,-63,0,140300,139900,-8261,9532461,706161,OK
141.282,TraderOne,Tick,645,708,-63,0,140000,139900,-8261,9532461,712461,OK
141.547,TraderOne,Tick,645,708,-63,0,140000,139900,-8261,9532461,712461,OK
141.766,TraderOne,Tick,645,708,-63,0,140000,139700,-8261,9532461,718761,OK
142.063,TraderOne,Tick,645,708,-63,0,140000,139700,-8261,9532461,718761,OK
142.282,TraderOne,Tick,645,708,-63,0,140000,139700,-8261,9532461,718761,OK
142.453,TraderOne,Tick,645,708,-63,0,140000,139700,-8261,9532461,718761,OK
142.75,TraderOne,Tick,645,708,-63,0,140000,139700,-8261,9532461,718761,OK
142.953,TraderOne,Tick,645,708,-63,0,140000,139700,-8261,9532461,718761,OK
143.25,TraderOne,Tick,645,708,-63,0,140000,139600,-8261,9532461,725061,OK
143.516,TraderOne,Tick,645,708,-63,0,140200,139600,-8261,9532461,725061,OK
143.735,TraderOne,Tick,645,708,-63,0,140200,139600,-8261,9532461,725061,OK
144.0,TraderOne,Tick,645,708,-63,0,140200,139700,-8261,9532461,718761,OK
144.203,TraderOne,Tick,645,708,-63,0,140200,139700,-8261,9532461,718761,OK
144.485,TraderOne,Tick,645,708,-63,0,140200,139700,-8261,9532461,718761,OK
144.797,TraderOne,Tick,645,708,-63,0,139700,139800,-8261,9532461,731361,OK
145.047,TraderOne,Tick,645,708,-63,0,139700,139800,-8261,9532461,731361,OK
145.25,TraderOne,Tick,645,708,-63,0,139700,139800,-8261,9532461,731361,OK
145.469,TraderOne,Tick,645,708,-63,0,139700,139700,-8261,9532461,731361,OK
145.719,TraderOne,Tick,645,708,-63,0,139700,139700,-8261,9532461,731361,OK
145.985,TraderOne,Tick,645,708,-63,0,139700,139900,-8261,9532461,731361,OK
146.297,TraderOne,Tick,645,708,-63,0,139700,139900,-8261,9532461,731361,OK
146.5,TraderOne,Tick,645,708,-63,0,139700,139800,-8261,9532461,731361,OK
146.75,TraderOne,Tick,645,708,-63,0,139700,139800,-8261,9532461,731361,OK
147.016,TraderOne,Tick,645,708,-63,0,140400,139800,-8261,9532461,712461,OK
147.297,TraderOne,Tick,645,708,-63,0,140400,139700,-8261,9532461,718761,OK
147.547,TraderOne,Tick,645,708,-63,0,139800,139700,-8261,9532461,725061,OK
147.75,TraderOne,Tick,645,708,-63,0,139800,139700,-8261,9532461,725061,OK
148.0,TraderOne,Tick,645,708,-63,0,139800,139700,-8261,9532461,725061,OK
148.25,TraderOne,Tick,645,708,-63,0,139800,139700,-8261,9532461,725061,OK
148.547,TraderOne,Tick,645,708,-63,0,139800,139700,-8261,9532461,725061,OK
148.703,TraderOne,Tick,645,708,-63,0,139800,139600,-8261,9532461,725061,OK
149.047,TraderOne,Tick,645,708,-63,0,139800,139900,-8261,9532461,725061,OK
149.282,TraderOne,Tick,645,708,-63,0,139800,139900,-8261,9532461,725061,OK
149.485,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
149.766,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
150.032,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
150.203,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
150.5,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
150.703,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
151.0,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
151.25,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
151.485,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
151.75,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
151.969,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
152.282,TraderOne,Tick,645,708,-63,0,139800,139800,-8261,9532461,725061,OK
152.547,TraderOne,Tick,645,708,-63,0,139800,140100,-8261,9532461,718761,OK
